time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0667625919616,0.0358310901374,11.8876226647,6.27489760283,6.24468882711,0.0,0.192943140034,0.0412259740021,2.63979939916,-0.0460475518568,-0.0670562974446,0.0,460.30158122576364,458.3139076079283,459.3883708222476,458.40552270502053
1.3800000000000008,0.0791421372531,0.038124418467,12.0488112094,6.27206448483,6.24033231495,0.0,0.220118912769,0.0349379667281,2.73291157024,-0.0496693116178,-0.0870300947498,0.0,442.34157563929404,440.68937193025414,441.85539429318493,441.55535748753624
1.4400000000000008,0.0931977770722,0.0399944123612,12.214490914,6.26887953065,6.23525776292,0.0,0.248887434114,0.027103435638,2.78957895577,-0.060970482589,-0.0800737504654,0.0,430.8906498555396,431.4721989121882,430.2601703773877,429.30032274903925
1.5000000000000009,0.109110696156,0.0413196369477,12.3842802275,6.26517441167,6.23090953299,0.0,0.281982725992,0.0167094074996,2.86983364504,-0.0633619098731,-0.0604729557973,0.0,438.0164530332233,439.6391839761019,438.1195392691826,437.91786230803115
1.560000000000001,0.127289025066,0.0418775541759,12.5625835099,6.26172334662,6.22711604098,0.0,0.324366646037,0.00147545026167,3.07304702619,-0.0478412237216,-0.0693882648568,0.0,477.54830047620584,476.8651387117085,475.082053978095,476.26847951360344
1.620000000000001,0.147952946851,0.0415011012089,12.7504422697,6.25842272482,6.22265237337,0.0,0.364858225669,-0.0143309531996,3.18855523578,-0.0759030989096,-0.0869785762116,0.0,452.16668842290653,450.74297408420455,452.057190604161,449.7879830931878
1.680000000000001,0.171006303864,0.0401573887599,12.9429808942,6.2537553224,6.21749521062,0.0,0.404061651508,-0.0308849773813,3.22923359425,-0.081856926184,-0.0839773966547,0.0,428.53834596155747,428.78699595144576,427.9492505278686,427.4370533825437
1.740000000000001,0.196451284361,0.0377574307324,13.137097527,6.24907662717,6.21256905789,0.0,0.444542809909,-0.0495370391333,3.24123255762,-0.0711759415512,-0.0785964409141,0.0,419.45181748904685,419.9129602457911,418.01360111291064,418.9380619730519
1.8000000000000012,0.224365977518,0.0341792811629,13.3312766958,6.24524046853,6.20795856624,0.0,0.486345550469,-0.0700789666188,3.23138050864,-0.0523999932749,-0.0735462495075,0.0,412.06720714122804,412.50823131326877,410.7206081231986,412.3790604647244
1.8600000000000012,0.2548319226,0.0293234131494,13.5243892587,6.24193594176,6.20324034727,0.0,0.529566213702,-0.0920525775958,3.20572352358,-0.0610471202591,-0.0914959403462,0.0,408.33137262966227,406.7211363837366,406.0016067195149,405.22261509750206
1.9200000000000013,0.287980087888,0.0230889016043,13.7160341384,6.23850134754,6.19769289015,0.0,0.575835768145,-0.116061155183,3.18243685472,-0.0505556970936,-0.0944523592442,0.0,407.5319376727692,407.25951619840953,406.85781482004995,407.7934693034492
1.9800000000000013,0.324395231886,0.0151510979698,13.9108407997,6.23562643904,6.19195014106,0.0,0.638570686387,-0.148825237896,3.31066338366,-0.0430990387874,-0.0983578675757,0.0,456.7420300072765,456.4228914997311,456.2184257482267,456.81208179476
2.0400000000000014,0.364668447311,0.00520359785654,14.1130058711,6.23337901268,6.18595568184,0.0,0.704452538948,-0.182987874163,3.4277286923,-0.0280603760533,-0.103200041445,0.0,454.2227661830913,453.8258743674597,453.5125643246979,454.7182406020196
2.1000000000000014,0.409126875304,-0.00688960022573,14.323243582,6.23250848344,6.17962640812,0.0,0.778126973197,-0.220221065973,3.57962003691,0.00401790527375,-0.110504055989,0.0,465.24094592311303,464.65946361675657,465.0603311548813,467.5662693648212
2.1600000000000015,0.457867938816,-0.0210945656841,14.5399321571,6.23283313333,6.17341672938,0.0,0.847161853598,-0.253235603265,3.64303106311,0.00806060891312,-0.0922598034006,0.0,438.6638791882744,440.1667068761339,439.1293138399204,439.4644637381241
2.2200000000000015,0.510523908084,-0.0371174637351,14.7573248855,6.23303398051,6.1677697832,0.0,0.908494580941,-0.280834459516,3.60343697555,-0.00831384643827,-0.0981099698431,0.0,405.5981775502851,405.06391931493783,406.8502530859372,405.38138704936694
2.2800000000000016,0.567384735746,-0.0549811325044,14.9760231161,6.23265899645,6.16197692176,0.0,0.987401827986,-0.314646547198,3.686124321,-0.00241166288443,-0.0935952976095,0.0,445.2268659591634,445.5881604884716,446.4850717347274,446.9664739479072
2.3400000000000016,0.629416613068,-0.0750128658133,15.2023042434,6.23218165958,6.15728054399,0.0,1.08080806012,-0.353075977646,3.85589302302,-0.0223598145154,-0.0581267291785,0.0,471.9021539774413,474.6272072141466,474.58045459312143,473.0468639122121
2.4000000000000017,0.697103060825,-0.0973469428843,15.4383919712,6.23100635528,6.15392873392,0.0,1.17569347445,-0.391500060802,4.01304309259,-0.0145537814679,-0.0516846116685,0.0,471.3446172978277,471.8403193067743,470.4079796421616,471.0121547525895
2.4600000000000017,0.770087438715,-0.121824444471,15.6803389241,6.22975611233,6.151226788,0.0,1.25734499592,-0.424501399485,4.05162770056,-0.0379736678572,-0.0342614697478,0.0,435.0936985032108,436.5487854635295,436.3792352660601,434.41960056356163
2.520000000000002,0.847988617235,-0.14829987587,15.9243957051,6.2271025294,6.14882464427,0.0,1.33952050205,-0.458226872769,4.08339318773,-0.0612366217414,-0.0552521082035,0.0,434.5465330757714,432.78221807981987,435.08809542286207,433.13456764279533
2.580000000000002,0.93079577903,-0.176823317275,16.1698405899,6.22413005667,6.14590412851,0.0,1.42095909078,-0.492838926339,4.09793903882,-0.0328652103408,-0.0380045778341,0.0,427.7551056411679,429.21985660199044,427.75930621743095,430.1668981430753
2.640000000000002,1.01873344645,-0.207557473412,16.4175814368,6.22238728568,6.14319431839,0.0,1.51046666819,-0.531794701872,4.15975774952,-0.02233360112,-0.0660120245621,0.0,446.136991994733,443.84268387055516,443.32318965901413,444.1875169167169
2.700000000000002,1.11188733808,-0.2405705196,16.6675567407,6.22187661794,6.13978692844,0.0,1.59494739988,-0.568708875468,4.17259060289,0.010273424569,-0.0428303287938,0.0,428.4922200291329,430.45610353015036,427.6388643460903,430.4077356815198
2.760000000000002,1.21048697409,-0.27593829468,16.9205303817,6.22337364347,6.13686363764,0.0,1.69189226325,-0.610080268339,4.25943634942,0.0445254783794,-0.0643624467302,0.0,455.082143284353,453.35362455073533,451.02239728981607,453.7806866522981
2.820000000000002,1.31396022095,-0.313351343693,17.1719572822,6.22580874602,6.13273153631,0.0,1.7575232083,-0.636882035695,4.12190197096,0.0312345101072,-0.0798816813099,0.0,377.99033931021006,376.4869034509653,379.0512309915016,377.77276293674083
2.880000000000002,1.4227965442,-0.352855453988,17.4241136785,6.22781895549,6.12794441522,0.0,1.87074987532,-0.67966858943,4.28254776135,0.0376929944354,-0.0795935018667,0.0,475.5625594677185,475.57998023755897,475.9270392565962,476.42150918007695
2.940000000000002,1.53807264721,-0.394721465458,17.6830063665,6.23034305528,6.12306953706,0.0,1.97216817985,-0.715618158744,4.34681385314,0.0496294642718,-0.0847787822379,0.0,448.15013328665174,447.7231214166524,447.3071076897304,448.27913999211415
3.000000000000002,1.66034370031,-0.438957383477,17.9507826515,6.23325640868,6.11762716404,0.0,2.10396417871,-0.758504203192,4.57793839521,0.0463180964231,-0.106472507721,0.0,500.03011570957364,498.4409486825517,498.32766510356475,498.08669861945805
3.0600000000000023,1.78993236048,-0.485484042739,18.2281170796,6.23608446277,6.11151666079,0.0,2.21616760203,-0.7920840457,4.66597378832,0.0487179972073,-0.0939034926302,0.0,457.12388896217396,458.11575916419713,459.35397580911774,459.5455237246003
3.1200000000000023,1.9257269405,-0.533797416729,18.5070480921,6.23852501407,6.10583702624,0.0,2.31075193539,-0.818142041744,4.63170704839,0.0152789347703,-0.096218228177,0.0,420.1327977536147,419.92384036578505,421.7156500330161,418.81769807379465
3.1800000000000024,2.06760191453,-0.583719725043,18.7856753643,6.23948667465,6.10025874875,0.0,2.41884577931,-0.845843774027,4.6555658537,0.0174845470032,-0.0871648974307,0.0,438.95429041471914,439.69759964671647,439.5394008974579,439.7220887918849
3.2400000000000024,2.21585601221,-0.635240578155,19.0646524335,6.24038619373,6.09466821029,0.0,2.52335627757,-0.871436066172,4.64352859982,0.00947207944279,-0.109251040257,0.0,428.46613338725996,426.575985236325,429.502256498601,428.8219696637989
3.3000000000000025,2.37078263647,-0.688352935706,19.3445088644,6.24084239791,6.08854866479,0.0,2.64134312414,-0.898917414744,4.68459753396,0.00357627284545,-0.0904356851136,0.0,445.12918760054015,446.65730601140854,446.4108208184997,445.92928695484306
3.3600000000000025,2.53275808001,-0.74307918939,19.6261436092,6.24110578388,6.08322240372,0.0,2.75822178136,-0.925264092402,4.7029208238,0.00596912447518,-0.0856359036395,0.0,439.6262349054832,440.017158047994,439.2452435545664,439.44358868692797
3.4200000000000026,2.70204677757,-0.799426630915,19.9099245192,6.24132649871,6.07751011134,0.0,2.88509269803,-0.952943822914,4.75596528175,-0.00134912270793,-0.133056438853,0.0,453.4196770114694,449.5843498476586,451.5736267280061,450.98275127381487
3.4800000000000026,2.87827936377,-0.857277856954,20.1931695571,6.24126479053,6.0692072525,0.0,2.98992601842,-0.975444544181,4.68556069373,-0.000394703558391,-0.152008723316,0.0,412.24267534777334,410.5444622478451,411.67028517820995,411.7547670366008
3.5400000000000027,3.06157266856,-0.916604717971,20.4751268236,6.24120175115,6.05990337819,0.0,3.1205631207,-1.00210852061,4.71251741694,-0.00239605265298,-0.161999450885,0.0,444.5291496178444,443.68671211185426,444.4104595203959,444.24638301799314
3.6000000000000028,3.25245248968,-0.977457131244,20.756862956,6.24128269843,6.0510216551,0.0,3.24278019762,-1.02630632039,4.67847090543,0.00794827167502,-0.129122342375,0.0,423.1734466404962,425.97195090538145,425.2852381734088,426.1704728030633
3.660000000000003,3.45086750609,-1.03977157626,21.0368335483,6.24191625134,6.04348988862,0.0,3.37159411297,-1.05079495324,4.65365390918,0.0153273401603,-0.119175048775,0.0,427.8825993972081,428.7136990657889,428.80919885598945,429.43557688543507
3.720000000000003,3.65749726526,-1.10360728632,21.3168203238,6.24268131527,6.03696106989,0.0,3.51651492333,-1.07697599954,4.67877650603,0.00702408336334,-0.0935696983161,0.0,445.367610460365,447.44652468350597,445.3285183620279,444.6485857506574
3.780000000000003,3.87297783226,-1.16901137492,21.5985189591,6.24339190256,6.03113642983,0.0,3.66650603099,-1.10309748821,4.71069991745,0.0200641170921,-0.10521710887,0.0,449.1869704021063,448.2332219455255,448.49006087427915,449.54800042601835
3.840000000000003,4.09801451566,-1.23603970456,21.883912247,6.24446004101,6.02563508158,0.0,3.83502666566,-1.13104490259,4.80161436737,0.0128446365567,-0.0731945098779,0.0,467.3367388149036,469.81937776787424,468.7659845012898,468.204464291229
3.900000000000003,4.3332081821,-1.30472043327,22.1745969883,6.24480444148,6.02203657615,0.0,4.00486243602,-1.15823294054,4.88715303292,-0.0148718903712,-0.0417733410847,0.0,467.3076769384297,469.7482971892932,469.4611047144141,467.3051600758151
3.960000000000003,4.57919490731,-1.37511354578,22.4724963193,6.24424158907,6.01954342091,0.0,4.19456478284,-1.18824926207,5.04176042388,-0.000194047156589,-0.0411148122273,0.0,490.7624442760985,490.81058786462796,490.28382796234024,491.3734355162585
4.020000000000002,4.83491981697,-1.44707780914,22.7734875438,6.2440947686,6.01783993051,0.0,4.32962818167,-1.21057631236,4.991312626,-0.00738406146232,-0.0106717821748,0.0,427.19491848007857,429.7830731948581,428.0958992521208,427.4835749945875
